nome_coluna,chave,valor
subatividade_ibge,3030,Lapidacao pedras preciosas e semipreciosas
subatividade_ibge,3540,Limpeza publica e remocao de lixo
subatividade_ibge,5440,"Locacao de moveis louças, talheres e semelhantes"
subatividade_ibge,2430,Malharia e fabricacao de tecidos elasticos
subatividade_ibge,4320,Maquinas aparelhos equipamentos industriais
subatividade_ibge,4120,"Maquinas, aparelhos e material eletrico"
subatividade_ibge,7022,Marinha de guerra
subatividade_ibge,4325,"Material eletrico,de comunicacoes e aparelhos eletrodomésticos"
subatividade_ibge,4182,Mercadorias em geral exclusive prod alimenticios (lojas de dept)
subatividade_ibge,4382,Mercadorias em geral exclusive produtos alimentícios
subatividade_ibge,4181,Mercadorias em geral inclusive prod alimenticios (supermercados)
subatividade_ibge,4381,Mercadorias em geral inclusive produtos alimentícios
subatividade_ibge,1120,Metalurgia do pó
subatividade_ibge,1110,"Metalurgia dos metais nao-ferrosos, em formas primarias"
subatividade_ibge,4140,"Moveis artigos decoracao, utilidade domesticas"
subatividade_ibge,4340,Moveis e artigos de colchoaria e tapecaria
subatividade_ibge,3410,"Nivelamento, terraplenagem e preparacao de terrenos"
subatividade_ibge,3460,"Obras hidraulicas, construçao de barragens, usinas, portos, etc"
subatividade_ibge,4660,"Organizacao de cartoes de credito sorteios, consorcios, etc"
subatividade_ibge,6180,Organizacoes civicas e politicas
subatividade_ibge,9000,"Outras atividades, nao classificadas"
subatividade_ibge,7029,Outras organizacoes governamentais de segurança
subatividade_ibge,5490,Outros servicos domiciliarios
subatividade_ibge,5390,Outros servicos pessoais - estudios fotograficos
subatividade_ibge,5790,Outros servicos tecnicos-profissionais nao especificados
subatividade_ibge,4145,Papel impressos artigos de escritorio
subatividade_ibge,4345,"Papel, celulose, impressos e artigos de livraria"
subatividade_ibge,350,Pesca em alto-mar costeira e interior (fluvial e lacustre)
subatividade_ibge,7011,Poder legislativo
subatividade_ibge,7025,Policia civil - inclusive estabelecimentos prisionais
subatividade_ibge,7024,Policia militar
subatividade_ibge,2690,Prep e fabr produtos alimenticios diversos
subatividade_ibge,2810,Preparacao do fumo
subatividade_ibge,2640,Preparacao do leite e fabricacao de produtos de laticínio
subatividade_ibge,2630,Preparacao do pescado e fabricacao de conservadas do pescado
subatividade_ibge,6120,Previdencia social - instituiçoes governamentais
subatividade_ibge,4170,"Prod alimenticios, bebidas fumo e estimulantes"
subatividade_ibge,4150,Prod quimicos farmaceuticos inclusive artigos de perfumaria
subatividade_ibge,3510,Producao e distribuicao de energia eletrica
subatividade_ibge,2000,Producao elementos quimicos e prod quimicos inorganicos e organicos
subatividade_ibge,2040,"Producao oleos, gorduras e ceras vegetais"
subatividade_ibge,4301,Produtos agricolas nao-beneficiados
subatividade_ibge,4307,Produtos agropecuarios prod extrativos
subatividade_ibge,4370,Produtos alimenticios
subatividade_ibge,4302,Produtos de origem animal inclusive gado
subatividade_ibge,4306,Produtos de pesca
subatividade_ibge,4304,Produtos extrativos de origem mineral em bruto
subatividade_ibge,4305,Produtos extrativos de origem vegetal
subatividade_ibge,4350,Produtos quimicos preparados farmaceuticos
subatividade_ibge,2610,"Refeicoes conservadas, frutas, legumes e outros vegetais"
subatividade_ibge,5260,Reparacao art couro prod similares
subatividade_ibge,5250,Reparacao artigos de borracha
subatividade_ibge,5240,Reparacao conservacao art mobiliario
subatividade_ibge,5290,Reparacao de artigos diversos - joias e relogios
subatividade_ibge,5230,Reparacao de artigos em madeira
subatividade_ibge,5210,Reparacao e conservacao maq apar eletricos
subatividade_ibge,1390,Reparacao e manutencao de maq e aparelho
subatividade_ibge,1280,"Reparacao e manutencao de maq, aparelhos e equipamentos industriais"
subatividade_ibge,5220,Reparacao e manutencao de veiculos
subatividade_ibge,5270,Reparacao instalacoes eletricas hidraulicas
subatividade_ibge,8010,Representaçoes de organismos internacion
subatividade_ibge,8020,Representaçoes diplomaticas
subatividade_ibge,3060,"Revelacao, copiagem, corte, montag, gravaçao, dublagem e sonorizaçao"
subatividade_ibge,1910,"Secagem, salga, curtimento e outras preparacoes de couro e pele"
subatividade_ibge,1160,"Serralheria e fabrç. de tanques, reservatórios e outro recipi..."
subatividade_ibge,7018,Servicos administrativos autarquicos
subatividade_ibge,7014,Servicos administrativos estaduais
subatividade_ibge,7013,Servicos administrativos federais
subatividade_ibge,7015,Servicos administrativos municipais
subatividade_ibge,5810,Servicos auxiliares da agricultura e da criaçao de animais
subatividade_ibge,5840,Servicos auxiliares de atividades de seguros
subatividade_ibge,5890,Servicos auxiliares de atividades economicas
subatividade_ibge,5830,Servicos auxiliares do comercio e industria
subatividade_ibge,5820,Servicos auxiliares do transporte
subatividade_ibge,6190,Servicos comunitarios e sociais nao especificados
subatividade_ibge,5730,"Servicos de assessoria, consultoria, pesquisa, análise e proc de dados"
subatividade_ibge,5720,Servicos de contabilidade e auditoria
subatividade_ibge,5430,Servicos de dedetizacao e expurgo
subatividade_ibge,5510,Servicos de diversoes e promocao de espetaculos artisticos
subatividade_ibge,5740,"Servicos de engenharia, geologia e geodesia"
subatividade_ibge,5310,Servicos de higiene e embelezamento pessoal
subatividade_ibge,5780,Servicos de investigacao particular
subatividade_ibge,5750,"Servicos de publicidade, propaganda organizaçao de congressos"
subatividade_ibge,5520,Servicos de radiodifusao e televisao
subatividade_ibge,5760,"Servicos de traducao, reproducao e documentaçao"
subatividade_ibge,6230,Servicos de veterinaria - hospitais e clinicas
subatividade_ibge,5460,Servicos de vigilancia e guarda
subatividade_ibge,5710,"Servicos juridicos, de despachante e procurador"
subatividade_ibge,5420,Servicos limpeza e conservacao de casas
subatividade_ibge,6210,Servicos medicos-hospitais
subatividade_ibge,6220,Servicos odontologicos
subatividade_ibge,1100,Siderurgia e elaboracao de produtos siderúrgicos
subatividade_ibge,4540,Sociedade de capitalizacao
subatividade_ibge,4160,"Tecidos, artefatos de tecidos, art vestuario, armarinho e de cama"
subatividade_ibge,4360,"Tecidos, artefatos e fios texteis"
subatividade_ibge,1180,"Tempera e cementacao de aço, recozimento"
subatividade_ibge,5410,Tinturarias e lavanderias
subatividade_ibge,4760,Transporte aereo
subatividade_ibge,4720,Transporte ferroviario
subatividade_ibge,4752,Transporte maritimo de cabotagem
subatividade_ibge,4751,Transporte maritimo de longo curso
subatividade_ibge,4740,Transporte por oleodutos e gasodutos
subatividade_ibge,4730,Transporte por veiculos a tracao animal
subatividade_ibge,4753,Transporte por vias de navegacao interior
subatividade_ibge,4712,Transporte rodoviario de carga
subatividade_ibge,4711,Transporte rodoviario de passageiros
subatividade_ibge,4130,Veiculos e acessorios
subatividade_ibge,4330,Veiculos e acessorios
subatividade_ibge,NA,ignorado
subsetor_ibge,24,Administraçao pública direta e autárquica
subsetor_ibge,25,"Agricultura, silvicultura, criaçao de animais, extrativismo vegetal"
subsetor_ibge,19,"Com. e administraçao de imóveis, valores mobiliários, serv. Técnico"
subsetor_ibge,17,Comércio atacadista
subsetor_ibge,16,Comércio varejista
subsetor_ibge,15,Construçao civil
subsetor_ibge,99,Código não encontrado nos dicionários oficiais.
subsetor_ibge,98,Código não encontrado nos dicionários oficiais.
subsetor_ibge,23,Ensino
subsetor_ibge,1,Extrativa mineral
subsetor_ibge,NA,Ignorado
subsetor_ibge,9,"Ind. da borracha, fumo, couros, peles, similares, ind. diversas"
subsetor_ibge,10,"Ind. química de produtos farmacêuticos, veterinários, perfumaria"
subsetor_ibge,7,Indústria da madeira e do mobiliário
subsetor_ibge,12,Indústria de calçados
subsetor_ibge,13,"Indústria de produtos alimentícios, bebidas e álcool etílico"
subsetor_ibge,2,Indústria de produtos minerais nao metálicos
subsetor_ibge,6,Indústria do material de transporte
subsetor_ibge,5,Indústria do material elétrico e de comunicaçoes
subsetor_ibge,8,"Indústria do papel, papelao, editorial e gráfica"
subsetor_ibge,4,Indústria mecânica
subsetor_ibge,3,Indústria metalúrgica
subsetor_ibge,11,Indústria têxtil do vestuário e artefatos de tecidos
subsetor_ibge,18,"Instituiçoes de crédito, seguros e capitalizaçao"
subsetor_ibge,21,"Serv. de alojamento, alimentaçao, reparaçao, manutençao, redaçao"
subsetor_ibge,14,Serviços industriais de utilidade pública
subsetor_ibge,22,"Serviços médicos, odontológicos e veterinários"
subsetor_ibge,20,Transportes e comunicaçoes
tamanho_estabelecimento,10,1000 ou mais
tamanho_estabelecimento,2,Até 4
tamanho_estabelecimento,4,De 10 a 19
tamanho_estabelecimento,7,De 100 a 249
tamanho_estabelecimento,5,De 20 a 49
tamanho_estabelecimento,8,De 250 a 499
tamanho_estabelecimento,3,De 5 a 9
tamanho_estabelecimento,6,De 50 a 99
tamanho_estabelecimento,9,De 500 a 999
tamanho_estabelecimento,-1,Ignorado
tamanho_estabelecimento,1,Zero
tipo_admissao,13,Exercício descentralizado de servidor oriundo do mesmo órgão/entidade ou de outro órgão/entidade
tipo_admissao,10,Exercício provisório ou exercício descentralizado de servidor oriundo do mesmo órgão/entidade ou de outro órgão/entidade
tipo_admissao,-1,IGNORADO
tipo_admissao,0,Não Admitido Ano
tipo_admissao,5,OUTROS
tipo_admissao,1,Primeiro Emprego
tipo_admissao,11,Readaptação (específico para servidor público)
tipo_admissao,7,Recondução
tipo_admissao,12,Redistribuição (específico para servidor público)
tipo_admissao,2,Reemprego
tipo_admissao,6,Reintegração
tipo_admissao,14,Remoção (específico para servidor público)
tipo_admissao,9,Requisição
tipo_admissao,8,Reversão
tipo_admissao,3,Transferência com Ônus
tipo_admissao,4,Transferência sem Ônus
tipo_deficiencia,2,Auditiva
tipo_deficiencia,1,Física
tipo_deficiencia,-1,Ignorado
tipo_deficiencia,4,Mental
tipo_deficiencia,5,Múltipla
tipo_deficiencia,0,Não deficiente
tipo_deficiencia,6,Reabilitado
tipo_deficiencia,3,Visual
tipo_estabelecimento,5,CAEPF
tipo_estabelecimento,2,CAEPF
tipo_estabelecimento,3,CEI
tipo_estabelecimento,6,CNO
tipo_estabelecimento,1,CNPJ
tipo_estabelecimento,4,Código não encontrado nos dicionários oficiais.
tipo_estabelecimento,-1,Ignorado
tipo_estabelecimento,NA,Não identificado
tipo_estabelecimento,Não identificado,Não identificado
tipo_estabelecimento,9,Não identificado
tipo_salario,4,DIÁRIO
tipo_salario,5,HORÁRIO
tipo_salario,-1,IGNORADO
tipo_salario,1,MENSAL
tipo_salario,7,OUTROS
tipo_salario,2,QUINZENAL
tipo_salario,3,SEMANAL
tipo_salario,6,TAREFA
tipo_vinculo,55,APREND CONTR
tipo_vinculo,40,AVULSO
tipo_vinculo,1,CLT
tipo_vinculo,75,CLT R/PF DET
tipo_vinculo,25,CLT R/PF IND
tipo_vinculo,70,CLT R/PJ DET
tipo_vinculo,20,CLT R/PJ IND
tipo_vinculo,65,CLT U/PF DET
tipo_vinculo,15,CLT U/PF IND
tipo_vinculo,60,CLT U/PJ DET
tipo_vinculo,10,CLT U/PJ IND
tipo_vinculo,96,CONT LEI EST
tipo_vinculo,97,CONT LEI MUN
tipo_vinculo,90,CONT PRZ DET
tipo_vinculo,95,CONT TMP DET
tipo_vinculo,999,Código não encontrado nos dicionários oficiais.
tipo_vinculo,99,Código não encontrado nos dicionários oficiais.
tipo_vinculo,80,DIRETOR
tipo_vinculo,35,ESTAT N/EFET
tipo_vinculo,31,ESTAT RGPS
tipo_vinculo,30,ESTATUTARIO
tipo_vinculo,2,ESTATUTÁRIO
tipo_vinculo,-1,IGNORADO
tipo_vinculo,NA,NÃO CLASSIFICADO
tipo_vinculo,5,OUTROS
tipo_vinculo,50,TEMPORARIO
tipo_vinculo,50,TEMPORARIO/FIXO
tipo_vinculo,3,TRABALHADOR AVULSO
tipo_vinculo,4,TRABALHADOR TEMP
vinculo_ativo_3112,0,Não
vinculo_ativo_3112,1,Sim
