type,term,event.time,estimate,std.error,conf.low,conf.high,point.conf.low,point.conf.high
dynamic,ATT(-8),-8,0.01953895040514324,0.011805855145718752,-0.01031352676154489,0.049391427571831376,-0.0036001004871623783,0.042678001297448864
dynamic,ATT(-7),-7,-0.015137261578556035,0.016102273314413593,-0.05585373154342941,0.02557920838631734,-0.04669713734402708,0.016422614186915006
dynamic,ATT(-6),-6,-8.180069370501154e-4,0.013200296733109948,-0.03419649176130058,0.03256047788720035,-0.026690113119187342,0.025054099245087114
dynamic,ATT(-5),-5,0.015221129733099035,0.0114591422642625,-0.013754643607452212,0.04419690307365028,-0.007238376398576227,0.0376806358647743
dynamic,ATT(-4),-4,-0.010014507092213463,0.00766927491418022,-0.029407160265977318,0.00937814608155039,-0.025046009711543204,0.0050169955271162775
dynamic,ATT(-3),-3,-0.0022633737453358945,0.008473351411241588,-0.023689227815817483,0.019162480325145698,-0.018870837339721044,0.014344089849049254
dynamic,ATT(-2),-2,0.003277076441909761,0.007845295572956677,-0.016560665429973108,0.023114818313792626,-0.01209942032915685,0.018653573212976372
dynamic,ATT(-1),-1,-6.758481767963946e-4,0.008475979916165055,-0.022108348727540684,0.020756652373947897,-0.017288463546164725,0.01593676719257194
dynamic,ATT(0),0,0.013155775488206236,0.0074765355721422184,-0.0057495138532647535,0.03206106482967722,-0.0014979649623250765,0.027809515938737546
dynamic,ATT(1),1,0.016675071767235667,0.010159277635798977,-0.009013842750973965,0.0423639862854453,-0.003236746507873551,0.03658689004234489
dynamic,ATT(2),2,0.018148139839025253,0.01187305524400644,-0.011874260588195164,0.04817054026624567,-0.005122620825681788,0.041418900503732294
dynamic,ATT(3),3,0.016174675761072906,0.016880952124782033,-0.026510774097233895,0.058860125619379706,-0.016911382428244776,0.04926073395039059
dynamic,ATT(4),4,-0.022775129074844223,0.017249203909998265,-0.06639174638134272,0.020841488231654274,-0.05658294750042829,0.011032689350739849
dynamic,ATT(5),5,-0.022809803549774525,0.020034619588268437,-0.07346966820337006,0.027850061103821006,-0.06207693638674133,0.016457329287192287
dynamic,ATT(6),6,-0.03702013621471457,0.017871496267344935,-0.08221029208825475,0.008170019658825613,-0.07204762524855264,-0.0019926471808764945
