type,term,event.time,estimate,std.error,conf.low,conf.high,point.conf.low,point.conf.high
dynamic,ATT(-11),-11,0.014610808637069497,0.03888139712185389,-0.0810982229213864,0.11031984019552539,-0.061595329390363426,0.09081694666450242
dynamic,ATT(-10),-10,-0.008999862848592007,0.02732975063775166,-0.07627378199495691,0.0582740562977729,-0.06256518980504583,0.04456546410786181
dynamic,ATT(-9),-9,-0.01221334930611481,0.01113993834418633,-0.03963501595048836,0.015208317338258734,-0.03404722725071678,0.009620528638487157
dynamic,ATT(-8),-8,0.014302554464242128,0.007817121084611202,-0.0049397861913307774,0.03354489511981503,-0.001018721324384509,0.029623830252868764
dynamic,ATT(-7),-7,-0.0014287382959310795,0.008543956772353452,-0.022460231217764373,0.019602754625902212,-0.01817458585521093,0.01531710926334877
dynamic,ATT(-6),-6,-0.002158854740559566,0.006318683026688306,-0.01771269482798993,0.013394985346870801,-0.014543245902593184,0.010225536421474054
dynamic,ATT(-5),-5,-0.004817843884172089,0.008312903407947107,-0.025280584256390213,0.015644896488046036,-0.02111083517070869,0.011475147402364515
dynamic,ATT(-4),-4,0.004641738003023185,0.009057800305051577,-0.01765461345084756,0.02693808945689393,-0.013111224374033816,0.022394700380080186
dynamic,ATT(-3),-3,-0.001408836243164969,0.008543315729530498,-0.02243875119732441,0.019621078710994475,-0.018153427381599276,0.01533575489526934
dynamic,ATT(-2),-2,0.016542808445982493,0.01105220575585285,-0.010662898853123735,0.04374851574508872,-0.005119116785215372,0.03820473367718036
dynamic,ATT(-1),-1,-0.016755898719281855,0.0089423761040417,-0.03876812616231929,0.005256328723755581,-0.03428263381941519,7.708363808514793e-4
dynamic,ATT(0),0,0.0019103495479687697,0.00770081441690119,-0.017045694848870686,0.020866393944808225,-0.013182969360784376,0.017003668456721917
dynamic,ATT(1),1,-2.0103658214930308e-4,0.01471006754270047,-0.036410803280064914,0.03600873011576631,-0.029032239175993832,0.028630166011695227
dynamic,ATT(2),2,-0.015450985717552143,0.01302926007844897,-0.047523337956425174,0.016621366521320888,-0.040987866216517635,0.010085894781413352
dynamic,ATT(3),3,-0.0044067646825026695,0.016287169754279417,-0.0444986687651904,0.03568513940018507,-0.036329030810980406,0.027515501445975064
dynamic,ATT(4),4,-0.012096291246919477,0.02047211659071621,-0.06248970809633496,0.038297125602496,-0.052220902452028164,0.028028319958189208
dynamic,ATT(5),5,0.04744906764930006,0.04704283571673013,-0.0683498640120605,0.16324799931066064,-0.04475319608612547,0.1396513313847256
dynamic,ATT(6),6,0.037495755701058724,0.027755734646054905,-0.030826750170889074,0.10581826157300653,-0.016904484569659463,0.09189599597177692
