type,term,event.time,estimate,std.error,conf.low,conf.high,point.conf.low,point.conf.high
dynamic,ATT(-11),-11,0.004581331611359453,0.002151104707242813,-3.4375386707831326e-4,0.009506417089797218,3.652438581889638e-4,0.008797419364529942
dynamic,ATT(-10),-10,0.001048483218316024,0.011542179508833897,-0.02537804102156751,0.027475007458199557,-0.021573772922094617,0.023670739358726666
dynamic,ATT(-9),-9,-0.0026637988710019496,0.004945129433972318,-0.013985974440721001,0.008658376698717102,-0.012356074460476632,0.007028476718472733
dynamic,ATT(-8),-8,4.2409631704808955e-4,0.0028834578420264905,-0.006177756348531686,0.007025948982627865,-0.005227377204263415,0.006075569838359595
dynamic,ATT(-7),-7,0.006403884996220354,0.00856190582089481,-0.013199120791577843,0.026006890784018553,-0.010377142051757316,0.023184912044198026
dynamic,ATT(-6),-6,-0.010333040063321489,0.008063087464994895,-0.028793970789525038,0.00812789066288206,-0.026136401098907844,0.005470320972264867
dynamic,ATT(-5),-5,0.00862447867457533,0.00954241768876746,-0.013223468861356181,0.030472426210506838,-0.01007831632084683,0.027327273669997487
dynamic,ATT(-4),-4,-8.353209006931451e-4,0.003362086270972413,-0.008533022558203446,0.006862380756817155,-0.007424888904715647,0.005754247103329356
dynamic,ATT(-3),-3,-0.009440953861180773,0.005843003679609093,-0.022818867300729975,0.00393695957836843,-0.020893030634749607,0.00201112291238806
dynamic,ATT(-2),-2,0.0015240489927366362,0.004420587682033698,-0.00859715623062559,0.011645254216098862,-0.007140143654550809,0.010188241640024081
dynamic,ATT(-1),-1,0.00552062926554388,0.005190361446250351,-0.006363019959293849,0.01740427849038161,-0.004652292235852034,0.015693550766939793
dynamic,ATT(0),0,0.006325456625214404,0.005044110599602464,-0.005223342362622087,0.017874255613050893,-0.003560818484043161,0.01621173173447197
dynamic,ATT(1),1,0.004972430323437166,0.008215665596304336,-0.013837837344064088,0.02378269799093842,-0.011129978354344115,0.021074839001218447
dynamic,ATT(2),2,0.014544240402828956,0.011789986320362555,-0.012449652652160794,0.041538133457818704,-0.008563708163301561,0.03765218896895947
dynamic,ATT(3),3,0.020284376638183194,0.012344181526669166,-0.00797838015626581,0.0485471334326322,-0.003909774572713028,0.044478527849079415
dynamic,ATT(4),4,0.018865769087021665,0.012198645448270259,-0.009063773975944236,0.04679531214998757,-0.005043136651761499,0.042774674825804826
dynamic,ATT(5),5,0.030769818909749915,0.02022260406259874,-0.015531066988343733,0.07707070480784356,-0.008865756726556987,0.07040539454605682
dynamic,ATT(6),6,0.036986424769699565,0.02354372364699421,-0.016918367057374546,0.09089121659677368,-0.009158425640373093,0.08313127517977223
dynamic,ATT(7),7,0.023012469417732835,0.028378154384280357,-0.04196104655863651,0.08798598539410218,-0.03260769112317408,0.07863262995863976
