type,term,event.time,estimate,std.error,conf.low,conf.high,point.conf.low,point.conf.high
dynamic,ATT(-6),-6,-0.0035168771891474966,0.0041832665170034216,-0.01273068076151411,0.005696926383219118,-0.011715928900206514,0.004682174521911522
dynamic,ATT(-5),-5,6.753885447770158e-4,0.0021545736273311292,-0.004070141797059967,0.005420918886613999,-0.0035474981668318206,0.004898275256385852
dynamic,ATT(-4),-4,9.585121790828411e-4,0.002030142366105819,-0.003512953578407958,0.005429977936573641,-0.0030204937419734913,0.004937518100139174
dynamic,ATT(-3),-3,0.0026566517424181364,0.0026263554132520545,-0.003127995922407274,0.008441299407243547,-0.0024909102781576994,0.007804213762993973
dynamic,ATT(-2),-2,-0.0017012739667440506,0.0025762689125760187,-0.0073756042092918165,0.003973056275803715,-0.006750668249883215,0.0033481203163951137
dynamic,ATT(-1),-1,-0.0019381350640392736,0.0018506315298274679,-0.006014221378729289,0.0021379512506507423,-0.005565306211155373,0.0016890360830768255
dynamic,ATT(0),0,-5.279001269337695e-4,0.0029110870364476606,-0.0069396800187645664,0.0058838797648970275,-0.006233525874232622,0.005177725620365083
dynamic,ATT(1),1,-0.005412976660981322,0.006417907247273939,-0.01954866141395969,0.008722708091997048,-0.017991843721756835,0.007165890399794194
dynamic,ATT(2),2,-0.008340137758808552,0.014913601289841904,-0.04118791168922205,0.02450763617160495,-0.03757025916668877,0.02088998364907167
dynamic,ATT(3),3,-0.01007506532026093,0.021850601237407875,-0.058201845414540626,0.038051714774018766,-0.0529014567861267,0.03275132614560484
