type,term,event.time,estimate,std.error,conf.low,conf.high,point.conf.low,point.conf.high
dynamic,ATT(-11),-11,0.0013716978514984209,0.002327244714744251,-0.0035737319760755105,0.006317127679072353,-0.0031896179726115022,0.0059330136756083444
dynamic,ATT(-10),-10,6.395600220021681e-4,0.0035594026924260372,-0.006924223937608247,0.008203343981612583,-0.006336741061627763,0.007615861105632099
dynamic,ATT(-9),-9,8.86253124308274e-4,0.0030650136649363786,-0.005626946757279512,0.00739945300589606,-0.005121063271090144,0.006893569519706691
dynamic,ATT(-8),-8,3.842800199323087e-4,0.002519096633802218,-0.00496883800518076,0.005737398045045377,-0.004553058655896123,0.005321618695760741
dynamic,ATT(-7),-7,-9.626974975131217e-4,0.0016832172970664117,-0.00453955942976393,0.0026141644347376864,-0.0042617427779181455,0.002336347782891902
dynamic,ATT(-6),-6,-0.0020306331514784864,0.0015806368018600673,-0.005389509997113033,0.001328243694156061,-0.005128624355762791,0.0010673580528058183
dynamic,ATT(-5),-5,0.0034251787275228094,0.006094932844219805,-0.009526644728729858,0.016377002183775476,-0.008520670135338283,0.0153710275903839
dynamic,ATT(-4),-4,4.4741151664629453e-4,0.003322338709675222,-0.006612607933838062,0.007507430967130651,-0.006064252698760414,0.006959075732053003
dynamic,ATT(-3),-3,-0.0018215913890972653,0.0037754605269939615,-0.009844501478754847,0.006201318700560315,-0.00922135804705804,0.005578175268863511
dynamic,ATT(-2),-2,0.005319983201371508,0.006465833649950666,-0.008420010014645412,0.01905997641738843,-0.0073528178825589575,0.017992784285301974
dynamic,ATT(-1),-1,-0.0034215972754613397,0.005800485305085562,-0.01574771530698378,0.0089045207560611,-0.014790339566282866,0.007947145015360186
dynamic,ATT(0),0,0.009048972352258829,0.00911249080080041,-0.010315206895527656,0.028413151600045313,-0.008811181426762526,0.026909126131280183
dynamic,ATT(1),1,0.009543843063741857,0.009763448065871552,-0.011203630108728673,0.03029131623621239,-0.00959216351029363,0.028679849637777345
dynamic,ATT(2),2,0.015168699130116007,0.012013194679147642,-0.010359519245164739,0.04069691750539675,-0.008376729780281577,0.03871412804051359
dynamic,ATT(3),3,0.024102375582554004,0.020678276168973296,-0.019839270562763276,0.06804402172787129,-0.016426300971006533,0.06463105213611454
dynamic,ATT(4),4,-0.005334482011706084,0.004395261153144354,-0.014674477702329351,0.004005513678917183,-0.013949035574517004,0.003280071551104836
dynamic,ATT(5),5,-0.007438695391358919,0.005910688016359512,-0.019998995832647234,0.005121605049929398,-0.019023431027276053,0.004146040244558215
dynamic,ATT(6),6,-0.003112204898351305,0.0065255755142467715,-0.016979150469560188,0.01075474067285758,-0.015902097884671416,0.009677688087968806
