type,term,event.time,estimate,std.error,conf.low,conf.high,point.conf.low,point.conf.high
dynamic,ATT(-6),-6,-0.00673324190837726,0.01149784782239589,-0.03565739653424749,0.02219091271749297,-0.029268609539995487,0.015802125723240967
dynamic,ATT(-5),-5,0.004822789711392474,0.006454656600249178,-0.011414639105403086,0.021060218528188034,-0.007828104757669662,0.01747368418045461
dynamic,ATT(-4),-4,0.004195485009286552,0.007503748401972414,-0.014681054531402084,0.02307202454997519,-0.01051159160762936,0.018902561626202463
dynamic,ATT(-3),-3,-0.0062826907969133995,0.006955648678957154,-0.023780422635171813,0.011215041041345013,-0.019915511696783024,0.007350130102956226
dynamic,ATT(-2),-2,-0.002177310037689505,0.00612635553882878,-0.017588859889043844,0.013234239813664832,-0.014184746250281387,0.009830126174902379
dynamic,ATT(-1),-1,0.0011237590639269941,0.005830498196650559,-0.013543527717977647,0.015791045845831637,-0.010303807413433832,0.01255132554128782
dynamic,ATT(0),0,-0.004416701276365613,0.005691348164978637,-0.018733940197623346,0.00990053764489212,-0.015571538703201866,0.00673813615047064
dynamic,ATT(1),1,-0.00848653329958097,0.01299688984910718,-0.0411817000349366,0.02420863343577466,-0.03395996931486525,0.016986902715703314
dynamic,ATT(2),2,-0.01671787055400849,0.013820208302820481,-0.051484189267489155,0.018048448159472177,-0.04380498108637805,0.010369239978361072
dynamic,ATT(3),3,0.014854639250028051,0.04347553227447031,-0.09451304741385388,0.12422232591391,-0.07035583821664247,0.10006511671669858
