type,term,event.time,estimate,std.error,conf.low,conf.high,point.conf.low,point.conf.high
dynamic,ATT(-11),-11,-0.0064800284588796,0.008435241110052023,-0.027409371519975644,0.014449314602216445,-0.023012797235493227,0.010052740317734028
dynamic,ATT(-10),-10,0.018064519298066094,0.014508245562038941,-0.01793303484661496,0.05406207344274715,-0.010371119482393297,0.046500158078525484
dynamic,ATT(-9),-9,-0.0033512869256962087,0.008321656253897995,-0.023998805627538318,0.0172962317761459,-0.01966143347505878,0.012958859623666361
dynamic,ATT(-8),-8,-8.774764682557395e-4,0.005521048691029729,-0.014576186511514221,0.012821233575002741,-0.011698533059566014,0.009943580123054534
dynamic,ATT(-7),-7,-5.545877887361677e-4,0.007502666050631167,-0.01917004520101752,0.01806086962354518,-0.015259543036004616,0.014150367458532282
dynamic,ATT(-6),-6,-0.01685571420849116,0.008829402177825338,-0.03876304143164333,0.005051613014661015,-0.03416102448204834,4.4959606506601857e-4
dynamic,ATT(-5),-5,0.011963694243448614,0.009714255337563291,-0.012139112053417464,0.03606650054031469,-0.007075896354801417,0.031003284841698647
dynamic,ATT(-4),-4,0.004461510232264029,0.007059302727973658,-0.013053883416629625,0.021976903881157684,-0.009374468870529692,0.018297489335057752
dynamic,ATT(-3),-3,-0.010735051686494133,0.006666930053593061,-0.027276898497452698,0.00580679512446443,-0.02380199447898422,0.002331891105995956
dynamic,ATT(-2),-2,0.005394083000282878,0.004869613785243126,-0.0066883004380451005,0.017476466438610855,-0.004150184637413412,0.014938350637979169
dynamic,ATT(-1),-1,0.002947996879956831,0.0074185964684513215,-0.01545886885089075,0.021354862610804413,-0.011592185014043792,0.017488178773957454
dynamic,ATT(0),0,0.011538246232783,0.006866432623375405,-0.005498602163793449,0.02857509462935945,-0.0019197144113036711,0.02499620687686967
dynamic,ATT(1),1,0.004015961873389914,0.012130376841910461,-0.02608167434973793,0.03411359809651776,-0.019759139855653307,0.027791063602433136
dynamic,ATT(2),2,0.013036553996181472,0.0194276087041605,-0.035166820646135424,0.061239928638498364,-0.02504085936970997,0.05111396736207291
dynamic,ATT(3),3,0.027596377876008018,0.022565042636733885,-0.028391531938409858,0.08358428769042589,-0.016630293001601123,0.07182304875361716
dynamic,ATT(4),4,0.015769423326659933,0.028642823820270117,-0.055298549497328466,0.08683739615064834,-0.04036947977659545,0.07190832642991532
dynamic,ATT(5),5,0.02970794437547127,0.02559427510338489,-0.033796033406558984,0.09321192215750151,-0.020455913037573274,0.07987180178851581
dynamic,ATT(6),6,0.028834055673647573,0.025107499911569322,-0.03346214572710079,0.09113025707439593,-0.020375739894870883,0.07804385124216603
