type,term,event.time,estimate,std.error,conf.low,conf.high,point.conf.low,point.conf.high
dynamic,ATT(-6),-6,0.02397320424952966,0.03256981151445054,-0.0614889072846949,0.10943531578375422,-0.03986245330205135,0.08780886180111067
dynamic,ATT(-5),-5,0.005168836500173921,0.013620349741747102,-0.030570512137072098,0.040908185137419936,-0.02152655845048982,0.03186423145083766
dynamic,ATT(-4),-4,-0.014719693487706204,0.011901331188670303,-0.04594839412051813,0.016509007145105722,-0.03804587398558326,0.008606487010170853
dynamic,ATT(-3),-3,0.007380977063165906,0.010614508211337357,-0.020471142505772266,0.035233096632104076,-0.013423076744659979,0.028185030870991792
dynamic,ATT(-2),-2,-0.0020253471421958617,0.008143005080464782,-0.023392323985205046,0.01934162970081332,-0.017985343825833517,0.013934649541441793
dynamic,ATT(-1),-1,0.00236582333229534,0.008680525636591486,-0.02041158972706275,0.02514323639165343,-0.014647694282300595,0.019379340946891276
dynamic,ATT(0),0,-0.016427186140388676,0.008693956233598562,-0.039239840643464696,0.00638546836268734,-0.03346702724140935,6.126549606319982e-4
dynamic,ATT(1),1,-0.025099106868610513,0.012255388914325567,-0.057256843299682406,0.00705862956246138,-0.04911922775722005,-0.0010789859800009738
dynamic,ATT(2),2,-0.05591055757594815,0.023271336608982375,-0.11697377754407534,0.005152662392179035,-0.10152153920166207,-0.010299575950234237
dynamic,ATT(3),3,0.008860807104649853,0.016711205416975312,-0.03498884491385294,0.052710459123152656,-0.023892553650872405,0.04161416786017211
