type,term,event.time,estimate,std.error,conf.low,conf.high,point.conf.low,point.conf.high
dynamic,ATT(-11),-11,-0.00582342491514231,0.01039719865657205,-0.03246658252696836,0.02081973269668374,-0.026201559822131758,0.014554709991847138
dynamic,ATT(-10),-10,0.02181818946637336,0.019827412430120338,-0.02899019574000719,0.07262657467275391,-0.017042824803284284,0.060679203736031
dynamic,ATT(-9),-9,-0.004276739163757369,0.00903198580311742,-0.027421494712707488,0.018868016385192754,-0.021979106046744586,0.013425627719229847
dynamic,ATT(-8),-8,-6.663717043116674e-4,0.006872809063176909,-0.01827816706906247,0.016945423660439135,-0.014136829940758874,0.01280408653213554
dynamic,ATT(-7),-7,-0.0019155528706817997,0.008774652921659824,-0.024400884593479832,0.020569778852116236,-0.01911355657397421,0.01528245083261061
dynamic,ATT(-6),-6,-0.02107858683436536,0.010506470394952505,-0.048001756807631524,0.0058445831389007975,-0.041670890413108584,-4.862832556221386e-4
dynamic,ATT(-5),-5,0.015558669090246885,0.012774106810215203,-0.01717539249082469,0.04829273067131846,-0.009478120192442737,0.04059545837293651
dynamic,ATT(-4),-4,0.006479344307517686,0.008764203746919821,-0.015979211067274776,0.02893789968231015,-0.010698179389616154,0.023656868004651527
dynamic,ATT(-3),-3,-0.014667969539423065,0.009073141245099602,-0.0379181872386633,0.008582248159817174,-0.03245099960646318,0.0031150605276170536
dynamic,ATT(-2),-2,0.008475574239239203,0.006259725692297543,-0.007565175171782174,0.02451632365026058,-0.003793262670764035,0.020744411149242442
dynamic,ATT(-1),-1,0.0028118450791471856,0.009286600109213696,-0.020985367858722865,0.026609058017017236,-0.015389556673737387,0.02101324683203176
dynamic,ATT(0),0,0.015336228310120307,0.008223085172237998,-0.005735693227218118,0.03640814984745873,-7.807224692715133e-4,0.031453179089512125
dynamic,ATT(1),1,0.004278637319636521,0.01744371404995338,-0.0404214437425601,0.04897871838183314,-0.029910413974887425,0.038467688614160465
dynamic,ATT(2),2,0.017158507726276872,0.026958406774689657,-0.05192328097339048,0.08624029642594423,-0.03567899863269544,0.06999601408524919
dynamic,ATT(3),3,0.03794985369320834,0.03178745268919083,-0.043506521244981354,0.11940622863139802,-0.024352408737876564,0.10025211612429324
dynamic,ATT(4),4,0.018711176397205462,0.03854874785874281,-0.08007123594901085,0.11749358874342176,-0.056842981055045955,0.09426533384945687
dynamic,ATT(5),5,0.03855726353355175,0.030982729739768247,-0.040836982836788854,0.11795150990389236,-0.022167770899132036,0.09928229796623554
dynamic,ATT(6),6,0.03815353955767758,0.033075429307058576,-0.04660331709329598,0.12291039620865113,-0.026673110657357814,0.10298018977271298
