type,term,event.time,estimate,std.error,conf.low,conf.high,point.conf.low,point.conf.high
dynamic,ATT(-6),-6,-0.007374302916851496,0.013626078005126696,-0.04149852381957348,0.026749917985870487,-0.034080925057433195,0.019332319223730205
dynamic,ATT(-5),-5,0.0059784975354722925,0.00841949046201119,-0.015106700443427669,0.027063695514372252,-0.010523400538248134,0.022480395609192717
dynamic,ATT(-4),-4,0.005085316715637488,0.010355461596476111,-0.02084819540243872,0.0310188288337137,-0.015211015056743335,0.025381648488018313
dynamic,ATT(-3),-3,-0.00899042119100813,0.01035478357119549,-0.034922235308790725,0.016941392926774462,-0.029285424058258326,0.011304581676242069
dynamic,ATT(-2),-2,-0.002990458983870325,0.007426945236373351,-0.021589994358838002,0.015609076391097354,-0.01754700416231341,0.011566086194572759
dynamic,ATT(-1),-1,0.0024718367982909974,0.0076472552905323425,-0.01667942805836492,0.021623101654946915,-0.012516508151735778,0.017460181748317774
dynamic,ATT(0),0,-0.005527256808499311,0.007946244659301261,-0.025427290258993988,0.014372776641995367,-0.021101610153073533,0.010047096536074909
dynamic,ATT(1),1,-0.009973063680135112,0.017566753029708084,-0.053966042489135085,0.03401991512886486,-0.044403266943672824,0.0244571395834026
dynamic,ATT(2),2,-0.0196880136732923,0.016628543534958955,-0.06133140457887613,0.021955377232291524,-0.0522793601171682,0.0129033327705836
dynamic,ATT(3),3,0.019682904417199606,0.0634549802539765,-0.1392294225744601,0.17859523140885933,-0.10468657152029459,0.1440523803546938
