type,term,event.time,estimate,std.error,conf.low,conf.high,point.conf.low,point.conf.high
dynamic,ATT(-11),-11,-0.005948381458193551,0.010689189440732291,-0.03409250759879016,0.022195744682403054,-0.02689880778595468,0.015002044869567577
dynamic,ATT(-10),-10,-0.0033107342862323625,0.004234067665727558,-0.01445883257121272,0.007837363998747997,-0.011609354419163952,0.004987885846699226
dynamic,ATT(-9),-9,0.003513827283173275,0.0040684005301233036,-0.007198077332712747,0.014225731899059298,-0.004460091230552061,0.011487745796898612
dynamic,ATT(-8),-8,4.991638362759456e-4,0.00392627068963889,-0.009838519686316199,0.010836847358868092,-0.0071961853089715175,0.008194512981523409
dynamic,ATT(-7),-7,1.1842553032031432e-4,0.0022362200328302478,-0.005769435193924829,0.0060062862545654586,-0.004264485195533947,0.004501336256174576
dynamic,ATT(-6),-6,-0.0027245737815289415,0.0022511230144939133,-0.008651673345925513,0.0032025257828676287,-0.007136693814706249,0.001687546251648366
dynamic,ATT(-5),-5,-0.0011926768322524353,0.0025092360634038154,-0.007799375747687975,0.005414022083183104,-0.006110689145232976,0.0037253354807281047
dynamic,ATT(-4),-4,-0.0027208704015111054,0.00285671554379719,-0.010242466221121085,0.0048007254180988754,-0.008319929981429353,0.0028781891784071417
dynamic,ATT(-3),-3,-4.985187249618817e-4,0.002755278017093184,-0.0077530343732663655,0.006755996923342601,-0.005898764405859457,0.004901726955935693
dynamic,ATT(-2),-2,0.0022694479271911155,0.0026668682338068573,-0.004752288977068327,0.009291184831450559,-0.002957517762584268,0.007496413616966499
dynamic,ATT(-1),-1,0.001118932725538369,0.002204708267041726,-0.00468595902185568,0.0069238244729324175,-0.0032022160742811293,0.005440081525357868
dynamic,ATT(0),0,0.001448144129701149,0.0020739896016534983,-0.004012571604346401,0.0069088598637487,-0.0026168007938502796,0.005513089053252578
dynamic,ATT(1),1,7.750587858743035e-4,0.0024886913487957114,-0.005777546875562977,0.007327664447311584,-0.004102686626401699,0.005652804198150306
dynamic,ATT(2),2,-6.613543681915694e-4,0.0037750264423128243,-0.010600818998847529,0.009278110262464391,-0.008060270235811075,0.006737561499427936
dynamic,ATT(3),3,-0.0031697487766745493,0.0052373028062723094,-0.0169593173528051,0.010619819799455999,-0.01343467365309883,0.007095176099749731
dynamic,ATT(4),4,-0.0038531693374226185,0.00883184572691882,-0.027106998037053544,0.01940065936220831,-0.021163268879197474,0.013456930204352239
dynamic,ATT(5),5,-0.010884489810132618,0.013017932509645511,-0.045160085417514505,0.02339110579724927,-0.036399168682210936,0.014630189061945697
dynamic,ATT(6),6,0.05715038421366847,0.0058063098408349025,0.04186264724559301,0.07243812118174393,0.04577022604255157,0.06853054238478537
