type,term,event.time,estimate,std.error,conf.low,conf.high,point.conf.low,point.conf.high
dynamic,ATT(-6),-6,0.0065131697282458795,0.0175763054529888,-0.03891858971618016,0.05194492917267192,-0.027935755940887118,0.04096209539737888
dynamic,ATT(-5),-5,0.006785142697784553,0.011114013505037728,-0.021942691452202557,0.03551297684777166,-0.014997923495781159,0.028568208891350266
dynamic,ATT(-4),-4,-0.008270463831786092,0.012349782023630133,-0.04019254936843978,0.0236516217048676,-0.03247559181502133,0.015934664151449146
dynamic,ATT(-3),-3,-0.002635499423401004,0.009122777681799088,-0.026216327727337677,0.020945328880535668,-0.020515815118693017,0.015244816271891008
dynamic,ATT(-2),-2,-0.0010907273852962885,0.008613160329904184,-0.02335428153273168,0.021172826762139104,-0.017972211424977614,0.01579075665438504
dynamic,ATT(-1),-1,0.004236438623926136,0.008997848023258275,-0.019021467766216913,0.027494345014069183,-0.013399019440024997,0.021871896687877267
dynamic,ATT(0),0,-0.01803889304100414,0.012920586039182867,-0.05143640985039408,0.01535862376838579,-0.04336277633695358,0.007284990254945299
dynamic,ATT(1),1,-0.03720411989425283,0.021591556301705173,-0.0930146196920385,0.01860637990353283,-0.07952279261576381,0.005114552827258138
dynamic,ATT(2),2,-0.0238961943100054,0.02661283403856128,-0.09268584281766437,0.044893454197653566,-0.07605639055212714,0.02826400193211634
dynamic,ATT(3),3,-0.05548269977776839,0.06357207668050213,-0.21980570286031043,0.10884030330477366,-0.18008168049397116,0.0691162809384344
