type,term,event.time,estimate,std.error,conf.low,conf.high,point.conf.low,point.conf.high
dynamic,ATT(-6),-6,0.00839603486324965,0.013444579851051606,-0.024125408057347766,0.040917477783847064,-0.017954857432084373,0.03474692715858368
dynamic,ATT(-5),-5,-0.012869222447632148,0.00865313899230778,-0.03380052479698164,0.008062079901717341,-0.02982906322577461,0.0040906183305103126
dynamic,ATT(-4),-4,0.0017484808537022738,0.006788663017739706,-0.014672792200905208,0.018169753908309754,-0.011557054164246544,0.015054015871651092
dynamic,ATT(-3),-3,0.0031156404754021086,0.007600249409146016,-0.015268799951906088,0.021500080902710307,-0.011780574640045904,0.018011855590850123
dynamic,ATT(-2),-2,-0.0022240214673372536,0.005781232188705336,-0.01620839395934897,0.011760351024674461,-0.01355502834346338,0.009106985408788872
dynamic,ATT(-1),-1,0.005470244992412639,0.0070673939923546905,-0.011625257646277734,0.022565747631103014,-0.008381592697157297,0.019322082681982575
dynamic,ATT(0),0,-3.3284560221118805e-4,0.008799587120865834,-0.021618395128229165,0.020952703923806788,-0.017579719437930727,0.01691402823350835
dynamic,ATT(1),1,-0.007092600543655451,0.006078938788800881,-0.021797103252405407,0.007611902165094507,-0.019007101633928714,0.004821900546617811
dynamic,ATT(2),2,-0.011096831856444295,0.024168327638417125,-0.0695582264471872,0.04736456273429861,-0.05846588359430582,0.03627221988141724
dynamic,ATT(3),3,-0.0036542638374266736,0.03511046477758894,-0.08858387776587473,0.08127535009102138,-0.07246951028196309,0.06516098260710974
