type,term,event.time,estimate,std.error,conf.low,conf.high,point.conf.low,point.conf.high
dynamic,ATT(-11),-11,0.04412863254319318,0.04586577087714563,-0.0627081057046758,0.15096537079106218,-0.04576662649917831,0.13402389158556466
dynamic,ATT(-10),-10,-0.011357800683586362,0.006080467525718301,-0.025521245558629994,0.0028056441914572714,-0.023275298043159608,5.596966759868812e-4
dynamic,ATT(-9),-9,-0.006181529284911585,0.005847459752180061,-0.019802221034145924,0.007439162464322754,-0.01764233980023201,0.005279281230408841
dynamic,ATT(-8),-8,0.003964196512423782,0.003795625648525785,-0.004877086565203706,0.01280547959005127,-0.0034750930574832407,0.011403486082330805
dynamic,ATT(-7),-7,-0.004129433274024378,0.006889830389770783,-0.020178155269688858,0.011919288721640102,-0.017633252697564675,0.009374386149515917
dynamic,ATT(-6),-6,0.0016492869402995164,0.0038269410162900214,-0.007264940114611705,0.010563513995210739,-0.005851379622588035,0.009149953503187069
dynamic,ATT(-5),-5,-0.0075721234085357495,0.01030593940306959,-0.03157810715954225,0.016433860342470748,-0.027771393465404366,0.012627146648332865
dynamic,ATT(-4),-4,0.008688033182147661,0.011705200357861356,-0.018577297866606786,0.03595336423090211,-0.014253737951085943,0.03162980431538127
dynamic,ATT(-3),-3,-0.010153496990387001,0.01137136049496512,-0.036641203214204256,0.016334209233430257,-0.032440954015740195,0.01213396003496619
dynamic,ATT(-2),-2,0.0071103282983045,0.009680947716609632,-0.015439840540263918,0.029660497136872917,-0.011863980562465648,0.02608463715907465
dynamic,ATT(-1),-1,-2.8288252440481686e-4,0.002119013256906077,-0.005218773938466837,0.004653008889657202,-0.004436072190703648,0.0038703071418940142
dynamic,ATT(0),0,-0.00379464650496104,0.0024181724863958183,-0.00942737993615692,0.001838086926234841,-0.008534177486702517,9.448844767804367e-4
dynamic,ATT(1),1,-0.0018848393149655152,0.0030377327381576197,-0.008960736028504526,0.005191057398573494,-0.007838686076412691,0.00406900744648166
dynamic,ATT(2),2,-0.0022198774351630045,0.0024801677017375406,-0.007997018481611336,0.0035572636112853264,-0.007080916806188062,0.0026411619358620527
dynamic,ATT(3),3,-0.004206943630733459,0.0032742268269098374,-0.011833714265586607,0.0034198270041196884,-0.0106243102886916,0.002210423027224682
dynamic,ATT(4),4,-0.003630720617022136,0.0051362923289445025,-0.015594865307445607,0.008333424073401333,-0.013697668595822714,0.006436227361778442
dynamic,ATT(5),5,-0.0017002283983748756,0.01274385019194073,-0.03138492269629306,0.02798446589954331,-0.026677715798952555,0.023277259002202802
dynamic,ATT(6),6,-0.006111167228748111,0.004518178064647982,-0.016635516825815218,0.004413182368318993,-0.014966633511197038,0.002744299053700815
